episode_hash,task,task_description,lab,embodiment,num_frames,objects,rig_name,zarr_mp4_path,zarr_processed_path,canonical_task,split
2026-05-07-19-13-42-320075,fold_clothes,"Fold dark clothing items (shorts/pants) on a bed, placing each folded garment neatly on the surface.",microagi,human_bimanual,511.0,,,s3://rldb/processed_v3/microagi/2026-05-07-19-13-42-320075.mp4,s3://rldb/processed_v3/microagi/2026-05-07-19-13-42-320075.zarr,fold_clothes,train
2026-05-07-19-23-51-968114,fold_clothes,"Fold a blue t-shirt by folding the sleeves inward and then folding it in half, placing it on a stack of folded clothes.",microagi,human_bimanual,1107.0,,,s3://rldb/processed_v3/microagi/2026-05-07-19-23-51-968114.mp4,s3://rldb/processed_v3/microagi/2026-05-07-19-23-51-968114.zarr,fold_clothes,train
2026-05-08-07-54-15-832435,fold_clothes,"Fold a pair of dark shorts and a light blue garment on a bed, placing the folded items down.",microagi,human_bimanual,273.0,,,s3://rldb/processed_v3/microagi/2026-05-08-07-54-15-832435.mp4,s3://rldb/processed_v3/microagi/2026-05-08-07-54-15-832435.zarr,fold_clothes,train
2026-05-08-17-55-21-479554,fold_clothes,Fold a white garment and place it on a stack of folded clothes on the bed.,microagi,human_bimanual,668.0,,,s3://rldb/processed_v3/microagi/2026-05-08-17-55-21-479554.mp4,s3://rldb/processed_v3/microagi/2026-05-08-17-55-21-479554.zarr,fold_clothes,train
2026-05-08-17-56-12-709778,fold_clothes,"Pick up a striped garment from the bed, fold it, and place the folded item with the other folded clothes.",microagi,human_bimanual,217.0,,,s3://rldb/processed_v3/microagi/2026-05-08-17-56-12-709778.mp4,s3://rldb/processed_v3/microagi/2026-05-08-17-56-12-709778.zarr,fold_clothes,train
2026-05-09-09-56-41-940301,fold_clothes,Fold a maroon t-shirt flat on a bed into a compact rectangle.,microagi,human_bimanual,416.0,,,s3://rldb/processed_v3/microagi/2026-05-09-09-56-41-940301.mp4,s3://rldb/processed_v3/microagi/2026-05-09-09-56-41-940301.zarr,fold_clothes,train
2026-05-09-16-33-25-486519,fold_clothes,Fold a striped sock into a compact shape on the bed.,microagi,human_bimanual,195.0,,,s3://rldb/processed_v3/microagi/2026-05-09-16-33-25-486519.mp4,s3://rldb/processed_v3/microagi/2026-05-09-16-33-25-486519.zarr,fold_clothes,train
2026-05-09-16-36-34-844698,fold_clothes,"Fold a black t-shirt by lifting it, aligning the edges, and placing the folded garment on the bed.",microagi,human_bimanual,633.0,,,s3://rldb/processed_v3/microagi/2026-05-09-16-36-34-844698.mp4,s3://rldb/processed_v3/microagi/2026-05-09-16-36-34-844698.zarr,fold_clothes,train
2026-05-09-16-44-21-507113,fold_clothes,"Pick up a teal garment from the bed, stretch it flat, and fold it into a compact shape.",microagi,human_bimanual,345.0,,,s3://rldb/processed_v3/microagi/2026-05-09-16-44-21-507113.mp4,s3://rldb/processed_v3/microagi/2026-05-09-16-44-21-507113.zarr,fold_clothes,train
2026-05-09-17-43-47-955685,fold_clothes,Fold a dark garment on an ironing board into a compact folded shape.,microagi,human_bimanual,263.0,,,s3://rldb/processed_v3/microagi/2026-05-09-17-43-47-955685.mp4,s3://rldb/processed_v3/microagi/2026-05-09-17-43-47-955685.zarr,fold_clothes,train
2026-05-11-09-43-26-842359,fold_clothes,Fold a black garment and place it alongside other folded clothes on a table.,microagi,human_bimanual,198.0,,,s3://rldb/processed_v3/microagi/2026-05-11-09-43-26-842359.mp4,s3://rldb/processed_v3/microagi/2026-05-11-09-43-26-842359.zarr,fold_clothes,train
2026-05-11-21-36-38-765710,fold_clothes,Fold a pair of dark blue pants in half lengthwise and then fold again into a compact rectangle on the bed.,microagi,human_bimanual,184.0,,,s3://rldb/processed_v3/microagi/2026-05-11-21-36-38-765710.mp4,s3://rldb/processed_v3/microagi/2026-05-11-21-36-38-765710.zarr,fold_clothes,train
2026-05-12-11-34-38-321595,fold_clothes,Fold a red cloth garment on a table by manipulating and arranging the fabric into a folded shape.,microagi,human_bimanual,529.0,,,s3://rldb/processed_v3/microagi/2026-05-12-11-34-38-321595.mp4,s3://rldb/processed_v3/microagi/2026-05-12-11-34-38-321595.zarr,fold_clothes,train
2026-05-12-12-36-26-423894,fold_clothes,Fold a dark t-shirt on a table into a compact rectangle by folding the sides inward and then folding it in half.,microagi,human_bimanual,397.0,,,s3://rldb/processed_v3/microagi/2026-05-12-12-36-26-423894.mp4,s3://rldb/processed_v3/microagi/2026-05-12-12-36-26-423894.zarr,fold_clothes,train
2026-05-12-13-28-42-843052,fold_clothes,Fold a long-sleeved shirt on a table into a compact folded rectangle.,microagi,human_bimanual,471.0,,,s3://rldb/processed_v3/microagi/2026-05-12-13-28-42-843052.mp4,s3://rldb/processed_v3/microagi/2026-05-12-13-28-42-843052.zarr,fold_clothes,train
2026-05-12-16-38-41-562107,fold_clothes,Fold a black garment on a table into a compact folded shape.,microagi,human_bimanual,279.0,,,s3://rldb/processed_v3/microagi/2026-05-12-16-38-41-562107.mp4,s3://rldb/processed_v3/microagi/2026-05-12-16-38-41-562107.zarr,fold_clothes,train
2026-05-12-16-42-20-986169,fold_clothes,Fold a black hoodie on a table into a compact folded shape.,microagi,human_bimanual,451.0,,,s3://rldb/processed_v3/microagi/2026-05-12-16-42-20-986169.mp4,s3://rldb/processed_v3/microagi/2026-05-12-16-42-20-986169.zarr,fold_clothes,train
2026-05-13-18-13-01-998253,fold_clothes,Fold a red plaid cloth garment in half by bringing the edges together with both hands.,microagi,human_bimanual,767.0,,,s3://rldb/processed_v3/microagi/2026-05-13-18-13-01-998253.mp4,s3://rldb/processed_v3/microagi/2026-05-13-18-13-01-998253.zarr,fold_clothes,train
2026-05-13-18-48-57-789976,fold_clothes,Fold a black shirt on a bed into a compact rectangle using both hands.,microagi,human_bimanual,301.0,,,s3://rldb/processed_v3/microagi/2026-05-13-18-48-57-789976.mp4,s3://rldb/processed_v3/microagi/2026-05-13-18-48-57-789976.zarr,fold_clothes,train
2026-05-13-19-01-56-323386,fold_clothes,Fold a light green shirt on a bed into a compact rectangular shape.,microagi,human_bimanual,262.0,,,s3://rldb/processed_v3/microagi/2026-05-13-19-01-56-323386.mp4,s3://rldb/processed_v3/microagi/2026-05-13-19-01-56-323386.zarr,fold_clothes,train
2026-05-13-19-04-59-561687,fold_clothes,"Fold dark clothing items (shirts/pants) on a round table, producing neatly folded stacks.",microagi,human_bimanual,1923.0,,,s3://rldb/processed_v3/microagi/2026-05-13-19-04-59-561687.mp4,s3://rldb/processed_v3/microagi/2026-05-13-19-04-59-561687.zarr,fold_clothes,train
2026-05-14-00-39-31-987650,fold_clothes,Pick up a black garment from a pile of clothes on the bed and fold it.,microagi,human_bimanual,395.0,,,s3://rldb/processed_v3/microagi/2026-05-14-00-39-31-987650.mp4,s3://rldb/processed_v3/microagi/2026-05-14-00-39-31-987650.zarr,fold_clothes,train
2026-05-14-08-45-59-769080,fold_clothes,Fold a dark garment and place the folded item on the bed.,microagi,human_bimanual,410.0,,,s3://rldb/processed_v3/microagi/2026-05-14-08-45-59-769080.mp4,s3://rldb/processed_v3/microagi/2026-05-14-08-45-59-769080.zarr,fold_clothes,train
2026-05-14-11-57-39-038417,fold_clothes,Fold a blue shirt flat on a table into a compact rectangle.,microagi,human_bimanual,1343.0,,,s3://rldb/processed_v3/microagi/2026-05-14-11-57-39-038417.mp4,s3://rldb/processed_v3/microagi/2026-05-14-11-57-39-038417.zarr,fold_clothes,train
2026-05-14-16-20-22-120318,fold_clothes,Fold a dark green t-shirt into a compact rectangle on a bed.,microagi,human_bimanual,472.0,,,s3://rldb/processed_v3/microagi/2026-05-14-16-20-22-120318.mp4,s3://rldb/processed_v3/microagi/2026-05-14-16-20-22-120318.zarr,fold_clothes,train
2026-05-15-11-01-56-093823,fold_clothes,"Fold a black garment flat on a wooden table, then spread out a green garment in preparation for folding.",microagi,human_bimanual,1766.0,,,s3://rldb/processed_v3/microagi/2026-05-15-11-01-56-093823.mp4,s3://rldb/processed_v3/microagi/2026-05-15-11-01-56-093823.zarr,fold_clothes,train
2026-05-15-11-15-12-762398,fold_clothes,Fold a long-sleeve shirt by laying it flat and smoothing it on a table.,microagi,human_bimanual,473.0,,,s3://rldb/processed_v3/microagi/2026-05-15-11-15-12-762398.mp4,s3://rldb/processed_v3/microagi/2026-05-15-11-15-12-762398.zarr,fold_clothes,train
2026-05-16-07-00-31-966965,fold_clothes,Fold a teal garment into a compact rectangular shape on a bed.,microagi,human_bimanual,153.0,,,s3://rldb/processed_v3/microagi/2026-05-16-07-00-31-966965.mp4,s3://rldb/processed_v3/microagi/2026-05-16-07-00-31-966965.zarr,fold_clothes,train
2026-05-16-12-28-52-236347,fold_clothes,"Fold a dark garment (shorts/pants) on a bed, bringing it into a compact folded shape.",microagi,human_bimanual,376.0,,,s3://rldb/processed_v3/microagi/2026-05-16-12-28-52-236347.mp4,s3://rldb/processed_v3/microagi/2026-05-16-12-28-52-236347.zarr,fold_clothes,train
2026-05-16-12-35-30-652831,fold_clothes,"Fold assorted clothing garments on a bed, arranging them into folded stacks.",microagi,human_bimanual,1562.0,,,s3://rldb/processed_v3/microagi/2026-05-16-12-35-30-652831.mp4,s3://rldb/processed_v3/microagi/2026-05-16-12-35-30-652831.zarr,fold_clothes,train
2026-05-16-14-53-04-540828,fold_clothes,Fold a brown shirt by stretching it flat and crumpling it into a compact folded bundle.,microagi,human_bimanual,368.0,,,s3://rldb/processed_v3/microagi/2026-05-16-14-53-04-540828.mp4,s3://rldb/processed_v3/microagi/2026-05-16-14-53-04-540828.zarr,fold_clothes,train
2026-05-16-18-57-01-407045,fold_clothes,Fold a black puffy jacket on a bed into a compact folded shape.,microagi,human_bimanual,708.0,,,s3://rldb/processed_v3/microagi/2026-05-16-18-57-01-407045.mp4,s3://rldb/processed_v3/microagi/2026-05-16-18-57-01-407045.zarr,fold_clothes,train
2026-05-17-08-38-05-597144,fold_clothes,"Fold a black garment flat on the floor by spreading, smoothing, and folding it in half.",microagi,human_bimanual,315.0,,,s3://rldb/processed_v3/microagi/2026-05-17-08-38-05-597144.mp4,s3://rldb/processed_v3/microagi/2026-05-17-08-38-05-597144.zarr,fold_clothes,train
2026-05-17-09-50-12-668209,fold_clothes,Fold a light-colored garment flat on the bed into a compact folded shape.,microagi,human_bimanual,959.0,,,s3://rldb/processed_v3/microagi/2026-05-17-09-50-12-668209.mp4,s3://rldb/processed_v3/microagi/2026-05-17-09-50-12-668209.zarr,fold_clothes,train
2026-05-17-13-08-44-542845,fold_clothes,Fold a dark blue garment on a bed surface.,microagi,human_bimanual,163.0,,,s3://rldb/processed_v3/microagi/2026-05-17-13-08-44-542845.mp4,s3://rldb/processed_v3/microagi/2026-05-17-13-08-44-542845.zarr,fold_clothes,train
2026-05-18-14-22-34-584486,fold_clothes,Fold a black garment flat on a bed by folding the sides inward and then in half into a compact rectangle.,microagi,human_bimanual,607.0,,,s3://rldb/processed_v3/microagi/2026-05-18-14-22-34-584486.mp4,s3://rldb/processed_v3/microagi/2026-05-18-14-22-34-584486.zarr,fold_clothes,train
2026-05-18-16-53-02-162394,fold_clothes,Fold a black shirt flat on a surface by tucking in the sleeves and folding it into a compact rectangle.,microagi,human_bimanual,1423.0,,,s3://rldb/processed_v3/microagi/2026-05-18-16-53-02-162394.mp4,s3://rldb/processed_v3/microagi/2026-05-18-16-53-02-162394.zarr,fold_clothes,train
2026-05-18-17-04-14-345322,fold_clothes,Fold a red shirt into a compact rectangle on a flat surface.,microagi,human_bimanual,440.0,,,s3://rldb/processed_v3/microagi/2026-05-18-17-04-14-345322.mp4,s3://rldb/processed_v3/microagi/2026-05-18-17-04-14-345322.zarr,fold_clothes,train
2026-05-18-17-37-59-818783,fold_clothes,Fold a teal shirt flat on a bed into a compact folded square.,microagi,human_bimanual,196.0,,,s3://rldb/processed_v3/microagi/2026-05-18-17-37-59-818783.mp4,s3://rldb/processed_v3/microagi/2026-05-18-17-37-59-818783.zarr,fold_clothes,train
2026-05-18-17-38-44-643783,fold_clothes,Fold a dark garment (pants/shorts) in half and place it as a folded item on the bed.,microagi,human_bimanual,183.0,,,s3://rldb/processed_v3/microagi/2026-05-18-17-38-44-643783.mp4,s3://rldb/processed_v3/microagi/2026-05-18-17-38-44-643783.zarr,fold_clothes,train
2026-05-18-17-59-30-588055,fold_clothes,Fold a white cloth/towel in half twice on a flat surface to produce a compact folded rectangle.,microagi,human_bimanual,901.0,,,s3://rldb/processed_v3/microagi/2026-05-18-17-59-30-588055.mp4,s3://rldb/processed_v3/microagi/2026-05-18-17-59-30-588055.zarr,fold_clothes,train
2026-05-20-16-50-57-956886,fold_clothes,Fold a light-colored shirt from a pile of clothes on a couch.,microagi,human_bimanual,432.0,,,s3://rldb/processed_v3/microagi/2026-05-20-16-50-57-956886.mp4,s3://rldb/processed_v3/microagi/2026-05-20-16-50-57-956886.zarr,fold_clothes,train
2026-05-20-19-19-48-062810,fold_clothes,"Fold a white shirt on a bed by lifting, aligning, and folding it into a compact shape.",microagi,human_bimanual,222.0,,,s3://rldb/processed_v3/microagi/2026-05-20-19-19-48-062810.mp4,s3://rldb/processed_v3/microagi/2026-05-20-19-19-48-062810.zarr,fold_clothes,train
2026-05-21-08-36-27-330819,fold_clothes,Fold a pair of gray pants in half lengthwise on a flat surface.,microagi,human_bimanual,306.0,,,s3://rldb/processed_v3/microagi/2026-05-21-08-36-27-330819.mp4,s3://rldb/processed_v3/microagi/2026-05-21-08-36-27-330819.zarr,fold_clothes,train
2026-05-21-10-43-25-407269,fold_clothes,"Fold assorted clothing items (socks, underwear, garments) on a bed and arrange them into a neat pile.",microagi,human_bimanual,1137.0,,,s3://rldb/processed_v3/microagi/2026-05-21-10-43-25-407269.mp4,s3://rldb/processed_v3/microagi/2026-05-21-10-43-25-407269.zarr,fold_clothes,train
2026-05-21-10-44-22-395602,fold_clothes,Fold a gray pair of shorts on a bed into a compact rectangle by folding in half twice.,microagi,human_bimanual,184.0,,,s3://rldb/processed_v3/microagi/2026-05-21-10-44-22-395602.mp4,s3://rldb/processed_v3/microagi/2026-05-21-10-44-22-395602.zarr,fold_clothes,train
2026-05-21-10-56-23-816564,fold_clothes,Fold a black garment and place it on a stack of folded clothes on the bed.,microagi,human_bimanual,302.0,,,s3://rldb/processed_v3/microagi/2026-05-21-10-56-23-816564.mp4,s3://rldb/processed_v3/microagi/2026-05-21-10-56-23-816564.zarr,fold_clothes,train
2026-05-21-10-59-54-632539,fold_clothes,Fold a beige garment on the bed into a compact folded shape.,microagi,human_bimanual,295.0,,,s3://rldb/processed_v3/microagi/2026-05-21-10-59-54-632539.mp4,s3://rldb/processed_v3/microagi/2026-05-21-10-59-54-632539.zarr,fold_clothes,train
2026-05-21-11-00-37-516918,fold_clothes,Fold a black tank top garment flat on the bed.,microagi,human_bimanual,259.0,,,s3://rldb/processed_v3/microagi/2026-05-21-11-00-37-516918.mp4,s3://rldb/processed_v3/microagi/2026-05-21-11-00-37-516918.zarr,fold_clothes,train
2026-05-22-17-05-23-745700,fold_clothes,Fold a blue garment on a table and place it on a stack of folded clothes.,microagi,human_bimanual,162.0,,,s3://rldb/processed_v3/microagi/2026-05-22-17-05-23-745700.mp4,s3://rldb/processed_v3/microagi/2026-05-22-17-05-23-745700.zarr,fold_clothes,train
2026-05-22-17-05-49-660700,fold_clothes,"Fold a dark patterned shirt and a green garment on a table, arranging them into compact folded shapes.",microagi,human_bimanual,379.0,,,s3://rldb/processed_v3/microagi/2026-05-22-17-05-49-660700.mp4,s3://rldb/processed_v3/microagi/2026-05-22-17-05-49-660700.zarr,fold_clothes,train
2026-05-22-17-57-10-717646,fold_clothes,Fold a gray garment by aligning its edges and folding it in half.,microagi,human_bimanual,322.0,,,s3://rldb/processed_v3/microagi/2026-05-22-17-57-10-717646.mp4,s3://rldb/processed_v3/microagi/2026-05-22-17-57-10-717646.zarr,fold_clothes,train
2026-05-22-18-40-05-678592,fold_clothes,"Pick up a black garment from the bed, fold it, and place the folded garment on the pink sheet.",microagi,human_bimanual,317.0,,,s3://rldb/processed_v3/microagi/2026-05-22-18-40-05-678592.mp4,s3://rldb/processed_v3/microagi/2026-05-22-18-40-05-678592.zarr,fold_clothes,train
2026-05-22-18-44-41-988020,fold_clothes,Fold assorted garments and stack them on a pile of folded clothes.,microagi,human_bimanual,720.0,,,s3://rldb/processed_v3/microagi/2026-05-22-18-44-41-988020.mp4,s3://rldb/processed_v3/microagi/2026-05-22-18-44-41-988020.zarr,fold_clothes,train
2026-05-23-10-45-15-746181,fold_clothes,Fold black t-shirts on a desk and stack them neatly into a pile.,microagi,human_bimanual,442.0,,,s3://rldb/processed_v3/microagi/2026-05-23-10-45-15-746181.mp4,s3://rldb/processed_v3/microagi/2026-05-23-10-45-15-746181.zarr,fold_clothes,train
2026-05-25-06-53-03-532114,fold_clothes,"Fold a navy shirt flat on a bed by bringing the sides together and folding it in half, then place it on a stack of folded clothes.",microagi,human_bimanual,410.0,,,s3://rldb/processed_v3/microagi/2026-05-25-06-53-03-532114.mp4,s3://rldb/processed_v3/microagi/2026-05-25-06-53-03-532114.zarr,fold_clothes,train
2026-05-25-07-29-49-094776,fold_clothes,Fold a pair of jeans in half on a table and place the folded jeans on the bed.,microagi,human_bimanual,775.0,,,s3://rldb/processed_v3/microagi/2026-05-25-07-29-49-094776.mp4,s3://rldb/processed_v3/microagi/2026-05-25-07-29-49-094776.zarr,fold_clothes,train
2026-05-25-08-16-18-931037,fold_clothes,Fold a light blue shirt on a flat surface into a compact rectangular shape.,microagi,human_bimanual,240.0,,,s3://rldb/processed_v3/microagi/2026-05-25-08-16-18-931037.mp4,s3://rldb/processed_v3/microagi/2026-05-25-08-16-18-931037.zarr,fold_clothes,train
2026-05-25-08-39-27-594709,fold_clothes,Fold a white knitted sweater into a compact rectangle on a table.,microagi,human_bimanual,407.0,,,s3://rldb/processed_v3/microagi/2026-05-25-08-39-27-594709.mp4,s3://rldb/processed_v3/microagi/2026-05-25-08-39-27-594709.zarr,fold_clothes,train
2026-05-25-13-47-13-267043,fold_clothes,Fold a dark shirt on a bed by laying it flat and folding it in half.,microagi,human_bimanual,333.0,,,s3://rldb/processed_v3/microagi/2026-05-25-13-47-13-267043.mp4,s3://rldb/processed_v3/microagi/2026-05-25-13-47-13-267043.zarr,fold_clothes,train
2026-05-25-19-43-47-761967,fold_clothes,Fold a pile of shirts and stack them neatly on the table.,microagi,human_bimanual,1169.0,,,s3://rldb/processed_v3/microagi/2026-05-25-19-43-47-761967.mp4,s3://rldb/processed_v3/microagi/2026-05-25-19-43-47-761967.zarr,fold_clothes,train
